"","freq","word1","word2","word3","word4","word5"
"13029",2,"demographic","that","is","hard","to"
"13030",2,"demonstrate","the","strength","of","the"
"13031",2,"denies","federal","recognition","of","same"
"13032",2,"denies","the","other","side's","right"
"13033",2,"dennis","brown","said","in","a"
"13034",2,"dennis","richardson","r","central","point"
"13035",2,"dental","floss","and","most","oral"
"13036",2,"denver","the","broncos","meanwhile","have"
"13037",2,"department","and","the","federal","bureau"
"13038",2,"department","of","administrative","services","to"
"13039",2,"department","of","agriculture","and","consumer"
"13040",2,"department","of","children","and","families"
"13041",2,"department","of","children","and","family"
"13042",2,"department","of","economic","security","director"
"13043",3,"department","of","elementary","and","secondary"
"13044",3,"department","of","environmental","protection","and"
"13045",4,"department","of","fish","and","wildlife"
"13046",2,"department","of","fish","and","wildlife's"
"13047",2,"department","of","food","and","agriculture"
"13048",2,"department","of","food","science","and"
"13049",7,"department","of","health","and","human"
"13050",2,"department","of","health","and","mental"
"13051",4,"department","of","health","and","senior"
"13052",3,"department","of","homeland","security","and"
"13053",2,"department","of","justice","and","the"
"13054",3,"department","of","public","health","and"
"13055",2,"department","of","public","safety","and"
"13056",2,"department","of","public","safety","has"
"13057",2,"department","of","rehabilitation","and","correction"
"13058",2,"department","said","in","a","statement"
"13059",2,"dependence","on","foreign","oil","and"
"13060",2,"depending","on","how","you","look"
"13061",3,"depending","on","the","nature","of"
"13062",2,"depending","on","the","number","of"
"13063",3,"depending","on","the","size","of"
"13064",2,"depending","on","what","kind","of"
"13065",2,"depending","on","where","you","are"
"13066",2,"depends","on","the","type","of"
"13067",2,"deposit","insurance","corp","on","friday"
"13068",2,"depth","of","flavor","and","the"
"13069",2,"deputy","district","attorney","karen","unk"
"13070",2,"derrick","rose","and","joakim","noah"
"13071",2,"describe","how","happy","i","am"
"13072",2,"describe","how","i","feel","about"
"13073",3,"described","as","a","black","male"
"13074",2,"described","as","a","kind","of"
"13075",2,"described","by","the","government","as"
"13076",2,"described","collins","as","a","loving"
"13077",2,"description","of","your","look","and"
"13078",4,"deserve","me","at","my","best"
"13079",2,"deserves","a","lot","of","credit"
"13080",2,"designated","area","of","outstanding","natural"
"13081",2,"designed","by","nature","to","stop"
"13082",2,"designed","to","consume","percent","less"
"13083",12,"designed","to","provide","a","means"
"13084",2,"designs","call","for","the","tower's"
"13085",2,"desire","to","get","out","of"
"13086",3,"desire","to","spend","more","time"
"13087",2,"despite","being","on","the","wrong"
"13088",2,"despite","being","one","of","the"
"13089",2,"despite","claims","to","the","contrary"
"13090",2,"despite","credible","accusations","later","proven"
"13091",2,"despite","his","fondness","for","booze"
"13092",2,"despite","the","economic","hardships","faced"
"13093",2,"despite","the","fact","that","he"
"13094",2,"despite","the","fact","that","i"
"13095",4,"despite","the","fact","that","it"
"13096",7,"despite","the","fact","that","the"
"13097",2,"destruction","in","whole","or","in"
"13098",2,"details","can","be","found","here"
"13099",2,"details","of","what","they","do"
"13100",2,"details","where","and","when","of"
"13101",2,"detective","robert","mcnally","of","the"
"13102",2,"determine","the","outcome","of","the"
"13103",2,"determine","whether","or","not","there"
"13104",2,"determined","to","get","back","to"
"13105",2,"determines","how","far","you","will"
"13106",2,"determines","the","quality","of","our"
"13107",2,"develop","a","passion","for","learning"
"13108",3,"developing","a","network","of","photographers"
"13109",2,"developing","breast","cancer","and","a"
"13110",2,"development","center","at","the","summit"
"13111",2,"development","in","the","unk","of"
"13112",2,"device","suppliers","since","many","more"
"13113",2,"devices","are","being","carried","into"
"13114",2,"devices","such","as","the","unk"
"13115",2,"devil","is","always","in","the"
"13116",2,"devon","collier","so","ppg","rpg"
"13117",2,"devotion","to","the","immaculate","conception"
"13118",2,"dfw","call","today","mention","this"
"13119",2,"diabetes","and","high","blood","pressure"
"13120",2,"diagnosed","with","breast","cancer","and"
"13121",3,"diamond","and","picking","up","a"
"13122",2,"diamond","heights","blvd","in","diamond"
"13123",2,"diane","harkey","r","dana","point"
"13124",2,"diapers","have","one","thing","in"
"13125",2,"diarrhea","does","that","mean","that"
"13126",2,"dickerson","detention","facility","in","hamtramck"
"13127",2,"dickey","earned","his","fifth","victory"
"13128",2,"did","a","fair","amount","of"
"13129",2,"did","a","good","job","with"
"13130",2,"did","a","great","job","i"
"13131",2,"did","a","great","job","in"
"13132",5,"did","a","great","job","of"
"13133",2,"did","a","great","job","this"
"13134",4,"did","a","great","job","with"
"13135",3,"did","a","little","bit","of"
"13136",3,"did","a","lot","of","work"
"13137",3,"did","a","nice","job","of"
"13138",3,"did","a","pretty","good","job"
"13139",2,"did","a","really","good","job"
"13140",3,"did","a","very","good","job"
"13141",2,"did","an","amazing","job","on"
"13142",2,"did","at","the","beginning","of"
"13143",2,"did","get","a","bit","of"
"13144",2,"did","his","best","to","avoid"
"13145",2,"did","i","ever","tell","you"
"13146",2,"did","i","just","hear","you"
"13147",4,"did","i","mention","that","i"
"13148",2,"did","i","mention","they","were"
"13149",2,"did","i","not","know","about"
"13150",2,"did","i","read","that","correctly"
"13151",2,"did","i","tell","you","i"
"13152",2,"did","i","tell","you","that"
"13153",2,"did","i","think","i","could"
"13154",2,"did","i","want","to","go"
"13155",2,"did","i","waste","my","time"
"13156",2,"did","i","went","back","to"
"13157",3,"did","it","occur","to","you"
"13158",2,"did","it","take","me","this"
"13159",2,"did","it","take","so","long"
"13160",3,"did","it","take","you","to"
"13161",2,"did","jeff","stephens","who","drove"
"13162",2,"did","my","level","best","to"
"13163",3,"did","not","appear","to","be"
"13164",2,"did","not","come","up","with"
"13165",2,"did","not","contribute","to","the"
"13166",2,"did","not","go","far","enough"
"13167",2,"did","not","go","through","a"
"13168",3,"did","not","have","access","to"
"13169",2,"did","not","have","much","time"
"13170",5,"did","not","immediately","respond","to"
"13171",6,"did","not","immediately","return","a"
"13172",4,"did","not","know","how","to"
"13173",2,"did","not","manage","to","get"
"13174",2,"did","not","play","in","the"
"13175",2,"did","not","respond","to","a"
"13176",2,"did","not","respond","to","an"
"13177",3,"did","not","respond","to","messages"
"13178",6,"did","not","respond","to","requests"
"13179",4,"did","not","return","a","call"
"13180",2,"did","not","return","a","message"
"13181",2,"did","not","return","a","phone"
"13182",2,"did","not","return","calls","and"
"13183",2,"did","not","return","messages","seeking"
"13184",3,"did","not","return","phone","calls"
"13185",2,"did","not","rule","out","the"
"13186",2,"did","not","see","that","coming"
"13187",2,"did","not","take","part","in"
"13188",8,"did","not","want","to","be"
"13189",2,"did","not","want","to","put"
"13190",2,"did","not","work","for","me"
"13191",2,"did","nothing","to","stop","it"
"13192",2,"did","nothing","to","stop","the"
"13193",2,"did","see","a","couple","of"
"13194",2,"did","so","much","more","than"
"13195",2,"did","so","or","of","the"
"13196",2,"did","the","right","thing","by"
"13197",2,"did","the","same","thing","but"
"13198",3,"did","the","same","thing","to"
"13199",2,"did","u","change","ur","number"
"13200",2,"did","u","guys","change","the"
"13201",2,"did","we","just","become","best"
"13202",2,"did","what","he","had","to"
"13203",2,"did","what","i","had","to"
"13204",3,"did","what","they","had","to"
"13205",2,"did","when","i","was","a"
"13206",3,"did","you","all","have","a"
"13207",2,"did","you","decide","to","write"
"13208",2,"did","you","do","anything","special"
"13209",2,"did","you","end","up","going"
"13210",2,"did","you","enjoy","the","gorgeous"
"13211",2,"did","you","ever","see","the"
"13212",2,"did","you","feel","about","the"
"13213",2,"did","you","find","what","you"
"13214",2,"did","you","get","a","new"
"13215",3,"did","you","get","my","email"
"13216",3,"did","you","get","my","text"
"13217",2,"did","you","get","the","link"
"13218",4,"did","you","go","to","the"
"13219",2,"did","you","have","a","good"
"13220",2,"did","you","have","a","nice"
"13221",2,"did","you","have","to","do"
"13222",2,"did","you","have","to","go"
"13223",4,"did","you","hear","about","the"
"13224",2,"did","you","just","call","me"
"13225",2,"did","you","just","throw","up"
"13226",4,"did","you","know","if","you"
"13227",2,"did","you","know","it","was"
"13228",2,"did","you","know","that","a"
"13229",3,"did","you","know","that","i"
"13230",3,"did","you","know","that","if"
"13231",2,"did","you","know","that","is"
"13232",3,"did","you","know","that","the"
"13233",2,"did","you","know","that","unk"
"13234",2,"did","you","know","that","we"
"13235",3,"did","you","know","there","are"
"13236",2,"did","you","know","today","is"
"13237",2,"did","you","know","we","have"
"13238",3,"did","you","know","you","can"
"13239",2,"did","you","learn","to","do"
"13240",2,"did","you","like","our","surprise"
"13241",2,"did","you","make","it","to"
"13242",2,"did","you","really","just","say"
"13243",2,"did","you","receive","the","email"
"13244",2,"did","you","see","that","the"
"13245",2,"did","you","think","of","it"
"13246",7,"did","you","think","of","the"
"13247",3,"didn't","bother","me","at","all"
"13248",2,"didn't","care","i","wouldn't","bother"
"13249",2,"didn't","do","any","of","my"
"13250",2,"didn't","end","up","doing","the"
"13251",2,"didn't","even","know","about","this"
"13252",2,"didn't","even","know","we","had"
"13253",2,"didn't","feel","like","we","were"
"13254",5,"didn't","get","a","chance","to"
"13255",2,"didn't","get","far","down","the"
"13256",3,"didn't","get","in","the","way"
"13257",2,"didn't","get","to","see","her"
"13258",2,"didn't","get","to","see","him"
"13259",3,"didn't","get","to","see","the"
"13260",2,"didn't","go","over","too","well"
"13261",2,"didn't","have","a","chance","to"
"13262",2,"didn't","have","a","good","feeling"
"13263",2,"didn't","have","a","lot","of"
"13264",3,"didn't","have","enough","money","to"
"13265",2,"didn't","have","enough","time","to"
"13266",2,"didn't","have","the","heart","to"
"13267",2,"didn't","have","the","money","to"
"13268",2,"didn't","have","the","resources","to"
"13269",2,"didn't","have","to","cut","me"
"13270",2,"didn't","have","to","look","far"
"13271",2,"didn't","have","to","wake","up"
"13272",9,"didn't","have","to","worry","about"
"13273",2,"didn't","i","think","of","that"
"13274",2,"didn't","immediately","respond","to","a"
"13275",2,"didn't","know","how","to","react"
"13276",2,"didn't","know","if","it","would"
"13277",2,"didn't","know","what","i","was"
"13278",2,"didn't","know","what","kind","of"
"13279",12,"didn't","know","what","to","do"
"13280",5,"didn't","know","what","to","expect"
"13281",3,"didn't","know","what","to","say"
"13282",2,"didn't","know","where","to","start"
"13283",2,"didn't","like","it","at","all"
"13284",2,"didn't","like","the","idea","of"
"13285",2,"didn't","love","it","as","much"
"13286",2,"didn't","open","i","clicked","on"
"13287",2,"didn't","quite","know","what","was"
"13288",2,"didn't","quite","work","for","me"
"13289",2,"didn't","quite","work","out","that"
"13290",2,"didn't","raise","the","debt","ceiling"
"13291",4,"didn't","realize","it","at","the"
"13292",2,"didn't","really","work","for","me"
"13293",3,"didn't","see","that","one","coming"
"13294",2,"didn't","seem","real","to","me"
"13295",2,"didn't","show","up","on","my"
"13296",4,"didn't","take","me","long","to"
"13297",3,"didn't","take","the","time","to"
"13298",2,"didn't","tell","anyone","i","had"
"13299",2,"didn't","think","i","would","be"
"13300",3,"didn't","think","it","was","a"
"13301",2,"didn't","think","it","was","going"
"13302",4,"didn't","think","it","was","possible"
"13303",3,"didn't","think","it","was","that"
"13304",3,"didn't","think","much","of","it"
"13305",2,"didn't","want","any","part","of"
"13306",2,"didn't","want","him","to","go"
"13307",2,"didn't","want","me","to","think"
"13308",2,"didn't","want","to","be","seen"
"13309",2,"didn't","want","to","believe","it"
"13310",2,"didn't","want","to","give","her"
"13311",3,"didn't","want","to","go","back"
"13312",2,"didn't","want","to","go","through"
"13313",4,"didn't","want","to","go","to"
"13314",2,"didn't","want","to","hear","that"
"13315",2,"didn't","want","to","look","back"
"13316",3,"didn't","want","to","mess","with"
"13317",2,"didn't","want","to","put","them"
"13318",2,"didn't","want","to","talk","about"
"13319",3,"didn't","want","to","use","the"
"13320",2,"didn't","want","to","wait","for"
"13321",3,"didn't","want","to","wake","up"
"13322",2,"didn't","win","the","mega","millions"
"13323",2,"died","and","gone","to","heaven"
"13324",3,"died","as","a","result","of"
"13325",2,"died","at","her","home","in"
"13326",4,"died","at","the","age","of"
